dataset_type,user_id,full_name,username,role,department,access_level,timestamp,date,ip_address,login_time,session_duration_minutes,command_type,resource_accessed,privilege_level,event_frequency
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:25:00,2026-04-13,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 14:53:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 15:51:00,2026-04-13,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:05:00,2026-04-13,192.168.1.20,16:05:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:10:00,2026-04-13,192.168.1.20,16:05:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:15:00,2026-04-13,192.168.1.20,16:05:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:20:00,2026-04-13,192.168.1.20,16:05:00,35,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:25:00,2026-04-13,192.168.1.20,16:05:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:30:00,2026-04-13,192.168.1.20,16:05:00,35,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 16:35:00,2026-04-13,192.168.1.20,16:05:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:26:00,2026-04-14,192.168.1.10,08:26:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:36:00,2026-04-14,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:46:00,2026-04-14,192.168.1.10,08:26:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 08:56:00,2026-04-14,192.168.1.10,08:26:00,60,top,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 09:02:00,2026-04-14,192.168.1.30,09:02:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 09:06:00,2026-04-14,192.168.1.10,08:26:00,60,top,system,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 09:10:00,2026-04-14,192.168.1.20,09:10:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 09:16:00,2026-04-14,192.168.1.10,08:26:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 09:20:00,2026-04-14,192.168.1.20,09:10:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 09:30:00,2026-04-14,192.168.1.20,09:10:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 09:40:00,2026-04-14,192.168.1.20,09:10:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 09:50:00,2026-04-14,192.168.1.20,09:10:00,75,python3 analysis.py,system,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 10:00:00,2026-04-14,192.168.1.30,09:02:00,470,cd /home/jwalker/docs,system,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 10:00:00,2026-04-14,192.168.1.20,09:10:00,75,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 10:10:00,2026-04-14,192.168.1.20,09:10:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 10:58:00,2026-04-14,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 11:56:00,2026-04-14,192.168.1.30,09:02:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 12:54:00,2026-04-14,192.168.1.30,09:02:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:02:00,2026-04-14,192.168.1.20,13:02:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:10:00,2026-04-14,192.168.1.20,13:02:00,60,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:18:00,2026-04-14,192.168.1.20,13:02:00,60,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:26:00,2026-04-14,192.168.1.20,13:02:00,60,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:34:00,2026-04-14,192.168.1.20,13:02:00,60,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:42:00,2026-04-14,192.168.1.20,13:02:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 13:50:00,2026-04-14,192.168.1.20,13:02:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 13:52:00,2026-04-14,192.168.1.30,09:02:00,470,open file,documents,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:01:00,2026-04-14,192.168.1.10,14:01:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:06:00,2026-04-14,192.168.1.10,14:01:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:11:00,2026-04-14,192.168.1.10,14:01:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:16:00,2026-04-14,192.168.1.10,14:01:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:21:00,2026-04-14,192.168.1.10,14:01:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-14 14:26:00,2026-04-14,192.168.1.10,14:01:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 14:50:00,2026-04-14,192.168.1.30,09:02:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-14 15:48:00,2026-04-14,192.168.1.30,09:02:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:04:00,2026-04-14,192.168.1.20,16:04:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:09:00,2026-04-14,192.168.1.20,16:04:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:14:00,2026-04-14,192.168.1.20,16:04:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:19:00,2026-04-14,192.168.1.20,16:04:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:24:00,2026-04-14,192.168.1.20,16:04:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:29:00,2026-04-14,192.168.1.20,16:04:00,35,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-14 16:34:00,2026-04-14,192.168.1.20,16:04:00,35,logout,logs,2,7
